created_at,id,id_str,Text,Label
Mon Nov 12 14:17:05 +0000 2018,1.06E+18,1.06E+18,todays tribune front page death toll hits california fires consultant present enrollment projections states testing strength new dem coalition plus mahomes mania qb breaks kansas city record td passes season,injured_or_dead_people
Mon Nov 12 23:04:35 +0000 2018,1.06E+18,1.06E+18, least deaths california wildfires days blaming dems trump finally words first resp,injured_or_dead_people
Thu Nov 15 23:02:43 +0000 2018,1.06E+18,1.06E+18,live updates death toll california wildfires climbs otherrelevantinformations remain missing,injured_or_dead_people
Fri Nov 16 03:16:07 +0000 2018,1.06E+18,1.06E+18,breaking confirmed dead people still missing northern californias campfire,injured_or_dead_people
Sun Nov 18 00:15:00 +0000 2018,1.06E+18,1.06E+18,president trump visits california wildfire death toll climbed number people unaccounted jumped ,injured_or_dead_people
Sun Nov 18 00:25:20 +0000 2018,1.06E+18,1.06E+18,trump visit california death toll rises amid deadliest us wildfire century via rnews,injured_or_dead_people
Sun Nov 18 04:18:26 +0000 2018,1.06E+18,1.06E+18,dead missing california wildfires america ca california californianews news unitedstates unitedstatesofamerica us usa worldnews,injured_or_dead_people
Mon Nov 19 02:16:48 +0000 2018,1.06E+18,1.06E+18, california fire death toll rises   missing according us authorities,injured_or_dead_people
Tue Nov 20 13:57:30 +0000 2018,1.06E+18,1.06E+18,camp fire death toll  missing  destroyed nearly  homes torched square kilometres woolsey fire death toll homes destroyed,injured_or_dead_people
Sat Nov 10 20:47:08 +0000 2018,1.06E+18,1.06E+18, people are dead first responders are fighting you are deplorable thoughtfortheday,injured_or_dead_people
Sun Nov 11 13:42:17 +0000 2018,1.06E+18,1.06E+18,death toll rises californias destructive wildfire onrecord,injured_or_dead_people
Sun Nov 11 16:08:08 +0000 2018,1.06E+18,1.06E+18,camp fire death toll currently likely climb squaremile continues burn innorcal,injured_or_dead_people
Sun Nov 11 19:46:26 +0000 2018,1.06E+18,1.06E+18, breaking death toll northern california wildfire jumps bodies found sheriff says,injured_or_dead_people
Sun Nov 11 21:44:02 +0000 2018,1.06E+18,1.06E+18,camp fire death toll climbs  erratic winds continue,injured_or_dead_people
Mon Nov 12 14:01:05 +0000 2018,1.06E+18,1.06E+18,breaking news  death toll wildfires sweeping california risen still missing,injured_or_dead_people
Mon Nov 12 15:27:01 +0000 2018,1.06E+18,1.06E+18,dozens dead hundreds missing california fires,injured_or_dead_people
Mon Nov 12 20:01:58 +0000 2018,1.06E+18,1.06E+18,california wildfires continue burn death toll continues rise cbs news correspondent ground malibu todays reporters notebook listen,injured_or_dead_people
Mon Nov 12 20:13:43 +0000 2018,1.06E+18,1.06E+18, killed missing california wildfires,injured_or_dead_people
Tue Nov 13 06:30:17 +0000 2018,1.06E+18,1.06E+18,forty two  people dead cause wildfire along town climate change hoax  borderline wasnt enough pray california,injured_or_dead_people
Tue Nov 13 13:30:05 +0000 2018,1.06E+18,1.06E+18,camp fire death toll rises coroners recovery crews find bodies via,injured_or_dead_people
Thu Nov 15 22:34:19 +0000 2018,1.06E+18,1.06E+18,people killed california wildfires socal edison pge scrutiny reports malfunctioning power lines may triggered wildfires personalinjury wildfires thousandoaks,injured_or_dead_people
Fri Nov 16 03:34:31 +0000 2018,1.06E+18,1.06E+18, northern california wildfire people dead unaccounted,injured_or_dead_people
Mon Nov 19 05:30:03 +0000 2018,1.06E+18,1.06E+18,camp fire death toll rises   homes burned,injured_or_dead_people
Mon Nov 19 13:21:28 +0000 2018,1.06E+18,1.06E+18,california wildfires death toll least  nearly  unaccounted via,injured_or_dead_people
Mon Nov 19 14:39:22 +0000 2018,1.06E+18,1.06E+18,kruz newz people died california wildfires still unaccounted,injured_or_dead_people
Thu Nov 22 13:46:22 +0000 2018,1.07E+18,1.07E+18,camp fire death toll rises hundreds spending thanksgiving walmart parking lot  nov   et,injured_or_dead_people
Tue Dec 04 17:22:52 +0000 2018,1.07E+18,1.07E+18,camp fire death toll revised downward officials eye opening paradise zones,injured_or_dead_people
Sat Nov 10 20:55:41 +0000 2018,1.06E+18,1.06E+18,least people dead thousands homes scorched wildfires continue devastate california,injured_or_dead_people
Sun Nov 11 07:28:05 +0000 2018,1.06E+18,1.06E+18,excellent source data ca fires death toll jumps wildfires rage across california via,injured_or_dead_people
Sun Nov 11 17:14:10 +0000 2018,1.06E+18,1.06E+18,least dead thousands homes destroyed hundreds thousands families displaced california wildfires rage,injured_or_dead_people
Sun Nov 11 21:52:27 +0000 2018,1.06E+18,1.06E+18,jesus christ past days california much people died shooting  dead due fires lord help us californiawildfires wooleyfire woosleyfire,injured_or_dead_people
Mon Nov 12 15:59:21 +0000 2018,1.06E+18,1.06E+18, least people dead hundreds unaccounted dry conditions fuel wildfires across california latest,injured_or_dead_people
Mon Nov 12 17:10:30 +0000 2018,1.06E+18,1.06E+18, death toll climbing across california nearly three dozen killed people still unaccounted for,injured_or_dead_people
Wed Nov 14 08:01:02 +0000 2018,1.06E+18,1.06E+18,bnewsat least people died camp wildfire northern california deadliest destructive wildfire states history,injured_or_dead_people
Wed Nov 14 12:41:06 +0000 2018,1.06E+18,1.06E+18, death toll risen california fires officials search hundreds missing give,injured_or_dead_people
Wed Nov 14 23:36:58 +0000 2018,1.06E+18,1.06E+18, california fire killed people deadliest us wildfire century,injured_or_dead_people
Thu Nov 15 05:23:21 +0000 2018,1.06E+18,1.06E+18,tonights lastthingbeforewego officials california raised death toll states deadly wildfires watch more msnbc thhour,injured_or_dead_people
Thu Nov 15 15:34:51 +0000 2018,1.06E+18,1.06E+18,traumatized alive survivors come forward camp fire death toll rises,injured_or_dead_people
Thu Nov 15 17:13:35 +0000 2018,1.06E+18,1.06E+18, death toll rise socalfiresjameswoods campfirejameswoods,injured_or_dead_people
Fri Nov 16 02:55:31 +0000 2018,1.06E+18,1.06E+18, climate denying donald blames victims  ca fires death toll climbs  number missing jumps,injured_or_dead_people
Fri Nov 16 03:00:21 +0000 2018,1.06E+18,1.06E+18,campfire death toll rises  list missing grows via,injured_or_dead_people
Fri Nov 16 08:01:27 +0000 2018,1.06E+18,1.06E+18,look fridays paper long hard process identifying dead californias deadliest wildfire takes toll workers viola davis buffs grieving role widows,injured_or_dead_people
Wed Nov 21 07:38:09 +0000 2018,1.07E+18,1.07E+18,death toll californias camp fire rises further hundreds still missing,injured_or_dead_people
Thu Nov 22 15:25:15 +0000 2018,1.07E+18,1.07E+18,so governor brown take personal responsibility died california fires,injured_or_dead_people
Fri Nov 23 04:26:49 +0000 2018,1.07E+18,1.07E+18, according fire officials campfire northern california  contained death toll  https,injured_or_dead_people
Sat Nov 10 18:10:13 +0000 2018,1.06E+18,1.06E+18, people dead houses demolished lives ruined habitats destroyed say federal money,injured_or_dead_people
Sun Nov 11 03:58:02 +0000 2018,1.06E+18,1.06E+18,death toll camp fire northern california risen discovery saturday sets remains butte county sheriff coroner kory honea told reporters,injured_or_dead_people
Sun Nov 11 04:47:57 +0000 2018,1.06E+18,1.06E+18, lady gaga kardashians leading celebrity exodus malibu california wildfires rage least people,injured_or_dead_people
Sun Nov 11 04:51:29 +0000 2018,1.06E+18,1.06E+18,death toll rises california wildfire bodies found express news,injured_or_dead_people
Sun Nov 11 10:34:02 +0000 2018,1.06E+18,1.06E+18,least people dead wildfires blaze northern southern california officials say entire town paradise destroyed,injured_or_dead_people
Sun Nov 11 12:12:04 +0000 2018,1.06E+18,1.06E+18,new story n california fire officials begin agonizing search dead wral,injured_or_dead_people
Sun Nov 11 18:24:53 +0000 2018,1.06E+18,1.06E+18, tragic california wildfire death toll leaps sundaymorning,injured_or_dead_people
Sun Nov 11 19:22:40 +0000 2018,1.06E+18,1.06E+18,death toll jumps california wildfires buildings threatened,injured_or_dead_people
Sun Nov 11 21:00:36 +0000 2018,1.06E+18,1.06E+18, northern california wildfire death toll  official says,injured_or_dead_people
Mon Nov 12 06:00:46 +0000 2018,1.06E+18,1.06E+18, latest police say least people died wildfires california read via,injured_or_dead_people
Mon Nov 12 13:53:33 +0000 2018,1.06E+18,1.06E+18,california wildfires rage death toll rises least  us media reports via ,injured_or_dead_people
Mon Nov 12 22:51:23 +0000 2018,1.06E+18,1.06E+18, campfire destructive fire california history killing people burning thousand,injured_or_dead_people
Tue Nov 13 09:00:35 +0000 2018,1.06E+18,1.06E+18,northern californias camp fire become deadliest wildfire united states history death toll climbs  body recovered ridewood mobile home park monday,injured_or_dead_people
Wed Nov 14 21:34:11 +0000 2018,1.06E+18,1.06E+18, california almost people per week killed bikes imagine news feeds given muc,injured_or_dead_people
Thu Nov 15 04:47:52 +0000 2018,1.06E+18,1.06E+18,see grandfather him could forever home california woman  takes yearold wwii veteran fleeing wildfire killed bless heart ,injured_or_dead_people
Thu Nov 15 15:10:48 +0000 2018,1.06E+18,1.06E+18,california wildfires death toll sheriff releases names missing climatechange,injured_or_dead_people
Thu Nov 15 18:04:46 +0000 2018,1.06E+18,1.06E+18, civilian deaths wildfires supposed rare seeing many california wildfires ar,injured_or_dead_people
Fri Nov 16 02:44:59 +0000 2018,1.06E+18,1.06E+18, please advise individual fires california real people died ,injured_or_dead_people
Fri Nov 16 05:19:16 +0000 2018,1.06E+18,1.06E+18,shepard smith reporting deadline arrives florida finish recount california wildfires kill  remembering sgt helus killed california bar massacre tensions iran november  ,injured_or_dead_people
Sun Nov 18 06:05:26 +0000 2018,1.06E+18,1.06E+18, latest california wildfires  least people confirmed dead  least people tenta,injured_or_dead_people
Sun Nov 18 22:21:18 +0000 2018,1.06E+18,1.06E+18,breaking apocalyptic scenarios california fires dead via,injured_or_dead_people
Fri Nov 23 14:43:47 +0000 2018,1.07E+18,1.07E+18,fire ravaged northern california almost completely contained death toll rose ,injured_or_dead_people
Mon Nov 26 00:42:05 +0000 2018,1.07E+18,1.07E+18, california wildfire killed least people fully contained,injured_or_dead_people
Mon Nov 26 17:25:05 +0000 2018,1.07E+18,1.07E+18,government concealing californias wildfire death toll  strange sounds,injured_or_dead_people
Sat Dec 01 20:35:32 +0000 2018,1.07E+18,1.07E+18, one deadliest destructive wildfire seasons californias history dozens killed tens,injured_or_dead_people
Sat Nov 10 22:45:35 +0000 2018,1.06E+18,1.06E+18,california wildfires claim lives rip massive portions state,injured_or_dead_people
Sun Nov 11 02:24:54 +0000 2018,1.06E+18,1.06E+18,death toll rises   flee fires california worst states histo  nov   pm et,injured_or_dead_people
Sun Nov 11 02:51:40 +0000 2018,1.06E+18,1.06E+18, welcome hell  flee cali fires death toll climbs  nws warns relief sight,injured_or_dead_people
Sun Nov 11 03:11:49 +0000 2018,1.06E+18,1.06E+18,n california sheriff says death toll massive wildfire rises ktsunews twitternewschat,injured_or_dead_people
Sun Nov 11 03:12:08 +0000 2018,1.06E+18,1.06E+18, death toll northern california fire rises least,injured_or_dead_people
Sun Nov 11 08:02:12 +0000 2018,1.06E+18,1.06E+18,people dead california fires people talk caitlyn jenners musty old house burned,injured_or_dead_people
Sun Nov 11 08:31:49 +0000 2018,1.06E+18,1.06E+18, update officials identified additional bodies bringing campfire death toll  dest,injured_or_dead_people
Tue Nov 13 03:14:39 +0000 2018,1.06E+18,1.06E+18, breaking update california wildfire death toll jumps  making deadliest states history,injured_or_dead_people
Tue Nov 13 12:13:02 +0000 2018,1.06E+18,1.06E+18,californias deadliest fire death toll rises via news trending trendingnews,injured_or_dead_people
Thu Nov 15 22:47:37 +0000 2018,1.06E+18,1.06E+18, welcome wants photo op ca ca also pretending ca,injured_or_dead_people
Fri Nov 16 19:34:32 +0000 2018,1.06E+18,1.06E+18,death toll keep rising california fires praying relief,injured_or_dead_people
Sun Nov 18 16:56:22 +0000 2018,1.06E+18,1.06E+18,california fire claims lives death toll rises ,injured_or_dead_people
Tue Nov 20 07:56:03 +0000 2018,1.06E+18,1.06E+18,latest sheriff wildfire death toll rises,injured_or_dead_people
Mon Nov 26 19:31:25 +0000 2018,1.07E+18,1.07E+18, claiming least lives burning  structures raging two weeks camp fir,injured_or_dead_people
Tue Dec 04 06:29:17 +0000 2018,1.07E+18,1.07E+18,damn pge fire killed people many chrysler pacifica hybrids border killed justownitpge hugecollusioneveryoneknowsit thehypocrisyinyourdemocracy thechryslerpacificahybridsattheborder,injured_or_dead_people
Wed Dec 05 06:10:57 +0000 2018,1.07E+18,1.07E+18, prior year californias deadliest fire griffith fire people killed from  ht,injured_or_dead_people
Sat Nov 10 11:42:42 +0000 2018,1.06E+18,1.06E+18,whole town wiped hours people killed california wildfire,injured_or_dead_people
Sat Nov 10 15:18:09 +0000 2018,1.06E+18,1.06E+18, president trump threatens withhold federal payments california wildfires kill least,injured_or_dead_people
Sat Nov 10 18:51:08 +0000 2018,1.06E+18,1.06E+18,let get straight california wildfires killed people acting attorney general unconstitutional questionable ethics people gunned thousand oaks journalist murdered dismembered body disposed an ally yet ur victim got it,injured_or_dead_people
Sat Nov 10 19:06:00 +0000 2018,1.06E+18,1.06E+18, least dead california wildfires trump threatens stop federal funding,injured_or_dead_people
Sat Nov 10 19:15:14 +0000 2018,1.06E+18,1.06E+18, a nine people dead b least southern california isnt forest fire chaparral grasslands,injured_or_dead_people
